from_id,to_id
G1702010,CST
G1702030,CST
G1800010,EST
G1800030,EST
G1800050,EST
G1800070,EST
G1800090,EST
G1800110,EST
G1800130,EST
G1800150,EST
G1800170,EST
G1800190,EST
G1800210,EST
G1800230,EST
G1800250,EST
G1800270,EST
G1800290,EST
G1800310,EST
G1800330,EST
G1800350,EST
G1800370,EST
G1800390,EST
G1800410,EST
G1800430,EST
G1800450,EST
G1800470,EST
G1800490,EST
G1800510,CST
G1800530,EST
G1800550,EST
G1800570,EST
G1800590,EST
G1800610,EST
G1800630,EST
G1800650,EST
G1800670,EST
G1800690,EST
G1800710,EST
G1800730,CST
G1800750,EST
G1800770,EST
G1800790,EST
G1800810,EST
G1800830,EST
G1800850,EST
G1800870,EST
G1800890,CST
G1800910,CST
G1800930,EST
G1800950,EST
G1800970,EST
G1800990,EST
G1801010,EST
G1801030,EST
G1801050,EST
G1801070,EST
G1801090,EST
G1801110,CST
G1801130,EST
G1801150,EST
G1801170,EST
G1801190,EST
G1801210,EST
G1801230,CST
G1801250,EST
G1801270,CST
G1801290,CST
G1801310,EST
G1801330,EST
G1801350,EST
G1801370,EST
G1801390,EST
G1801410,EST
G1801430,EST
G1801450,EST
G1801470,CST
G1801490,CST
G1801510,EST
G1801530,EST
G1801550,EST
G1801570,EST
G1801590,EST
G1801610,EST
G1801630,CST
G1801650,EST
G1801670,EST
G1801690,EST
G1801710,EST
G1801730,CST
G1801750,EST
G1801770,EST
G1801790,EST
G1801810,EST
G1801830,EST
G1900010,CST
G1900030,CST
G1900050,CST
G1900070,CST
G1900090,CST
G1900110,CST
G1900130,CST
G1900150,CST
G1900170,CST
G1900190,CST
G1900210,CST
G1900230,CST
G1900250,CST
G1900270,CST
G1900290,CST
G1900310,CST
G1900330,CST
G1900350,CST
G1900370,CST
G1900390,CST
G1900410,CST
G1900430,CST
G1900450,CST
G1900470,CST
G1900490,CST
G1900510,CST
G1900530,CST
G1900550,CST
G1900570,CST
G1900590,CST
G1900610,CST
G1900630,CST
G1900650,CST
G1900670,CST
G1900690,CST
G1900710,CST
G1900730,CST
G1900750,CST
G1900770,CST
G1900790,CST
G1900810,CST
G1900830,CST
G1900850,CST
G1900870,CST
G1900890,CST
G1900910,CST
G1900930,CST
G1900950,CST
G1900970,CST
G1900990,CST
G1901010,CST
G1901030,CST
G1901050,CST
G1901070,CST
G1901090,CST
G1901110,CST
G1901130,CST
G1901150,CST
G1901170,CST
G1901190,CST
G1901210,CST
G1901230,CST
G1901250,CST
G1901270,CST
G1901290,CST
G1901310,CST
